id,timestamp,metric_a,metric_b,category,label_rare_event
243,2026-01-01T01:00:30,92.2941,41.9544,scientific,False
244,2026-01-01T01:00:45,109.1422,47.127,supply_chain,False
245,2026-01-01T01:01:00,110.7174,46.3416,humanitarian,False
246,2026-01-01T01:01:15,103.9644,50.6193,aviation,False
247,2026-01-01T01:01:30,125.6757,59.5846,supply_chain,False
248,2026-01-01T01:01:45,74.7485,64.16,supply_chain,False
249,2026-01-01T01:02:00,79.39,43.2793,aviation,False
250,2026-01-01T01:02:15,110.4123,40.4315,scientific,False
251,2026-01-01T01:02:30,114.1286,51.5712,humanitarian,False
252,2026-01-01T01:02:45,104.2212,47.1145,scientific,False
253,2026-01-01T01:03:00,111.1906,52.3869,supply_chain,False
254,2026-01-01T01:03:15,108.6862,53.0088,aviation,False
255,2026-01-01T01:03:30,112.8355,52.2518,humanitarian,False
256,2026-01-01T01:03:45,123.1978,55.6905,humanitarian,False
257,2026-01-01T01:04:00,104.2161,44.6243,aviation,False
258,2026-01-01T01:04:15,92.642,72.6744,scientific,False
259,2026-01-01T01:04:30,102.1726,46.3172,humanitarian,False
260,2026-01-01T01:04:45,126.3847,51.3177,scientific,False
261,2026-01-01T01:05:00,111.7223,50.622,supply_chain,False
262,2026-01-01T01:05:15,75.5113,47.84,scientific,False
263,2026-01-01T01:05:30,92.8164,49.6806,aviation,False
264,2026-01-01T01:05:45,95.3227,32.6728,scientific,False
265,2026-01-01T01:06:00,62.6552,55.3758,supply_chain,False
266,2026-01-01T01:06:15,109.0756,43.0943,supply_chain,False
267,2026-01-01T01:06:30,105.5122,51.463,aviation,False
268,2026-01-01T01:06:45,114.7302,57.9746,scientific,False
269,2026-01-01T01:07:00,85.1717,57.3424,supply_chain,False
270,2026-01-01T01:07:15,118.948,57.2627,humanitarian,False
271,2026-01-01T01:07:30,71.5887,57.1222,supply_chain,False
272,2026-01-01T01:07:45,80.4875,57.6885,scientific,False
273,2026-01-01T01:08:00,92.6142,43.3291,supply_chain,False
274,2026-01-01T01:08:15,125.8389,56.1841,aviation,False
275,2026-01-01T01:08:30,99.5076,42.2792,aviation,False
276,2026-01-01T01:08:45,83.5104,44.6891,aviation,False
277,2026-01-01T01:09:00,74.1582,58.6486,supply_chain,False
278,2026-01-01T01:09:15,116.1977,40.5768,scientific,False
279,2026-01-01T01:09:30,88.2555,58.4364,supply_chain,False
280,2026-01-01T01:09:45,101.1567,53.7789,scientific,False
281,2026-01-01T01:10:00,109.0983,54.2718,supply_chain,False
282,2026-01-01T01:10:15,122.8779,32.0836,aviation,False
283,2026-01-01T01:10:30,82.9851,42.5889,aviation,False
284,2026-01-01T01:10:45,109.8924,61.2885,scientific,False
285,2026-01-01T01:11:00,94.3722,54.0758,supply_chain,False
286,2026-01-01T01:11:15,122.3357,55.5677,aviation,False
287,2026-01-01T01:11:30,99.745,44.4333,scientific,False
288,2026-01-01T01:11:45,107.1233,55.7764,aviation,False
289,2026-01-01T01:12:00,106.4831,46.8871,aviation,False
290,2026-01-01T01:12:15,94.5037,44.3379,supply_chain,False
291,2026-01-01T01:12:30,87.8678,44.8444,aviation,False
292,2026-01-01T01:12:45,95.9057,53.2056,supply_chain,False
293,2026-01-01T01:13:00,87.3019,48.8428,aviation,False
294,2026-01-01T01:13:15,112.6902,50.3271,humanitarian,False
295,2026-01-01T01:13:30,101.1019,43.4126,supply_chain,False
296,2026-01-01T01:13:45,99.8251,45.0278,humanitarian,False
297,2026-01-01T01:14:00,71.6038,49.975,aviation,False
298,2026-01-01T01:14:15,80.2936,57.9355,supply_chain,False
299,2026-01-01T01:14:30,126.2704,42.4302,supply_chain,False
300,2026-01-01T01:14:45,96.073,41.9482,aviation,False
301,2026-01-01T01:15:00,109.0053,48.9644,supply_chain,False
302,2026-01-01T01:15:15,116.6067,34.3641,aviation,False
303,2026-01-01T01:15:30,100.8396,60.657,supply_chain,False
304,2026-01-01T01:15:45,117.0543,40.3779,humanitarian,False
305,2026-01-01T01:16:00,118.8452,55.2313,humanitarian,False
306,2026-01-01T01:16:15,111.5478,45.8665,humanitarian,False
307,2026-01-01T01:16:30,100.7274,54.4853,humanitarian,False
308,2026-01-01T01:16:45,101.4046,38.3447,supply_chain,False
309,2026-01-01T01:17:00,81.173,52.3139,scientific,False
310,2026-01-01T01:17:15,113.8604,41.5348,aviation,False
311,2026-01-01T01:17:30,79.2108,52.1931,aviation,False
312,2026-01-01T01:17:45,96.4802,52.5186,aviation,False
313,2026-01-01T01:18:00,126.5278,55.2843,aviation,False
314,2026-01-01T01:18:15,86.6174,43.7069,aviation,False
315,2026-01-01T01:18:30,74.0224,54.5273,scientific,False
316,2026-01-01T01:18:45,86.0178,44.2152,supply_chain,False
317,2026-01-01T01:19:00,125.5709,60.3744,aviation,False
318,2026-01-01T01:19:15,90.7713,49.8593,supply_chain,False
319,2026-01-01T01:19:30,118.2495,49.4482,scientific,False
320,2026-01-01T01:19:45,91.4677,54.6751,scientific,False
321,2026-01-01T01:20:00,97.8745,47.6337,scientific,False
322,2026-01-01T01:20:15,106.1188,51.4344,scientific,False
323,2026-01-01T01:20:30,99.6326,65.6249,humanitarian,False
324,2026-01-01T01:20:45,90.0808,59.1592,scientific,False
325,2026-01-01T01:21:00,91.9028,60.861,humanitarian,False
326,2026-01-01T01:21:15,70.7483,39.3917,supply_chain,False
327,2026-01-01T01:21:30,91.6957,44.4005,aviation,False
328,2026-01-01T01:21:45,90.4325,43.3335,scientific,False
329,2026-01-01T01:22:00,86.6751,68.3297,supply_chain,False
330,2026-01-01T01:22:15,124.6873,84.5194,scientific,False
331,2026-01-01T01:22:30,103.8729,46.937,aviation,False
332,2026-01-01T01:22:45,83.8801,36.0828,supply_chain,False
333,2026-01-01T01:23:00,105.3622,54.1659,humanitarian,False
334,2026-01-01T01:23:15,99.1926,47.6478,humanitarian,False
335,2026-01-01T01:23:30,120.2263,47.9133,supply_chain,False
336,2026-01-01T01:23:45,101.1129,55.8852,supply_chain,False
337,2026-01-01T01:24:00,108.1125,47.0187,supply_chain,False
338,2026-01-01T01:24:15,88.1481,51.552,supply_chain,False
339,2026-01-01T01:24:30,127.0212,46.899,humanitarian,False
340,2026-01-01T01:24:45,103.4286,48.1249,scientific,False
341,2026-01-01T01:25:00,93.4266,48.7493,aviation,False
342,2026-01-01T01:25:15,94.4368,63.2492,humanitarian,False
343,2026-01-01T01:25:30,103.2075,46.9362,supply_chain,False
344,2026-01-01T01:25:45,125.9281,37.7514,supply_chain,False
345,2026-01-01T01:26:00,89.0007,49.926,scientific,False
346,2026-01-01T01:26:15,102.0933,56.9189,scientific,False
347,2026-01-01T01:26:30,102.0983,45.7933,supply_chain,False
348,2026-01-01T01:26:45,97.2744,45.8754,supply_chain,False
349,2026-01-01T01:27:00,116.3699,38.4704,humanitarian,True
350,2026-01-01T01:27:15,76.9491,46.1074,aviation,False
351,2026-01-01T01:27:30,101.809,44.1862,humanitarian,False
352,2026-01-01T01:27:45,76.6523,56.8634,aviation,False
353,2026-01-01T01:28:00,109.1487,41.9457,humanitarian,False
354,2026-01-01T01:28:15,145.1967,43.4908,supply_chain,True
355,2026-01-01T01:28:30,108.5509,60.9736,scientific,False
356,2026-01-01T01:28:45,116.6979,54.0331,aviation,False
357,2026-01-01T01:29:00,86.9431,55.7275,scientific,False
358,2026-01-01T01:29:15,99.9377,51.4474,scientific,False
359,2026-01-01T01:29:30,101.223,61.6866,scientific,False
360,2026-01-01T01:29:45,109.3496,55.5434,humanitarian,False
361,2026-01-01T01:30:00,111.0272,39.363,supply_chain,False
362,2026-01-01T01:30:15,81.4608,39.2379,supply_chain,False
363,2026-01-01T01:30:30,109.7948,51.2362,aviation,False
364,2026-01-01T01:30:45,94.8229,56.3156,supply_chain,False
365,2026-01-01T01:31:00,99.4775,63.3815,scientific,False
366,2026-01-01T01:31:15,103.041,48.0923,scientific,False
367,2026-01-01T01:31:30,110.1947,55.4014,supply_chain,False
368,2026-01-01T01:31:45,111.6982,45.1377,supply_chain,False
369,2026-01-01T01:32:00,94.89,42.8463,scientific,False
370,2026-01-01T01:32:15,107.6357,37.7675,humanitarian,False
371,2026-01-01T01:32:30,87.3311,48.0151,scientific,False
372,2026-01-01T01:32:45,92.9171,60.191,supply_chain,False
373,2026-01-01T01:33:00,97.3715,51.8906,scientific,False
374,2026-01-01T01:33:15,87.9679,44.3532,aviation,False
375,2026-01-01T01:33:30,119.0376,55.1767,humanitarian,False
376,2026-01-01T01:33:45,107.9626,48.702,supply_chain,False
377,2026-01-01T01:34:00,105.4632,50.6474,scientific,False
378,2026-01-01T01:34:15,76.2582,64.8917,humanitarian,False
379,2026-01-01T01:34:30,84.233,32.3999,aviation,False
380,2026-01-01T01:34:45,83.5327,45.5997,scientific,False
381,2026-01-01T01:35:00,100.018,53.926,supply_chain,False
382,2026-01-01T01:35:15,67.015,48.0304,scientific,False
383,2026-01-01T01:35:30,97.031,44.6701,supply_chain,False
384,2026-01-01T01:35:45,102.495,54.111,humanitarian,False
385,2026-01-01T01:36:00,113.0911,44.8383,scientific,False
386,2026-01-01T01:36:15,88.3575,39.0597,scientific,False
387,2026-01-01T01:36:30,122.7225,40.1442,humanitarian,False
388,2026-01-01T01:36:45,104.8489,40.8187,humanitarian,False
389,2026-01-01T01:37:00,102.8804,44.3238,scientific,False
390,2026-01-01T01:37:15,86.4288,47.4443,humanitarian,False
391,2026-01-01T01:37:30,95.1422,47.8027,supply_chain,False
392,2026-01-01T01:37:45,74.649,47.7979,aviation,False
393,2026-01-01T01:38:00,109.2434,54.9501,supply_chain,False
394,2026-01-01T01:38:15,94.1385,43.3448,humanitarian,False
395,2026-01-01T01:38:30,100.8791,45.8211,aviation,False
396,2026-01-01T01:38:45,108.8702,41.5701,humanitarian,False
397,2026-01-01T01:39:00,89.6049,61.2879,scientific,False
398,2026-01-01T01:39:15,106.4595,44.9942,scientific,False
399,2026-01-01T01:39:30,108.9993,54.8099,humanitarian,False
400,2026-01-01T01:39:45,83.4245,44.2479,scientific,False
401,2026-01-01T01:40:00,110.6087,41.3901,aviation,False
402,2026-01-01T01:40:15,131.8842,59.5194,scientific,False
403,2026-01-01T01:40:30,85.0992,38.8968,aviation,False
404,2026-01-01T01:40:45,78.9308,50.1385,scientific,False
405,2026-01-01T01:41:00,73.0461,51.5464,scientific,False
406,2026-01-01T01:41:15,78.0558,53.5166,supply_chain,False
407,2026-01-01T01:41:30,89.9163,50.5339,scientific,False
408,2026-01-01T01:41:45,108.4806,44.6354,scientific,False
409,2026-01-01T01:42:00,107.8464,49.3473,aviation,False
410,2026-01-01T01:42:15,92.9256,58.1351,humanitarian,False
411,2026-01-01T01:42:30,103.0608,51.9956,supply_chain,False
412,2026-01-01T01:42:45,100.3264,66.0181,scientific,False
413,2026-01-01T01:43:00,121.925,44.8306,humanitarian,False
414,2026-01-01T01:43:15,81.9631,50.1048,scientific,False
415,2026-01-01T01:43:30,93.4844,50.0574,supply_chain,False
416,2026-01-01T01:43:45,110.2131,48.8429,aviation,False
417,2026-01-01T01:44:00,96.0386,60.5844,supply_chain,False
418,2026-01-01T01:44:15,99.5719,50.9994,humanitarian,False
419,2026-01-01T01:44:30,117.8858,41.3153,scientific,False
420,2026-01-01T01:44:45,104.6661,50.7271,scientific,False
421,2026-01-01T01:45:00,94.4623,48.9738,scientific,False
422,2026-01-01T01:45:15,109.5516,40.0503,humanitarian,False
423,2026-01-01T01:45:30,114.8272,48.7517,scientific,False
424,2026-01-01T01:45:45,86.624,47.2873,supply_chain,False
425,2026-01-01T01:46:00,95.4324,49.9988,scientific,False
426,2026-01-01T01:46:15,106.0392,40.8679,humanitarian,False
427,2026-01-01T01:46:30,90.2741,59.7278,scientific,False
428,2026-01-01T01:46:45,85.1584,44.7128,supply_chain,False
429,2026-01-01T01:47:00,96.7536,43.4717,scientific,False
430,2026-01-01T01:47:15,96.4688,53.3634,scientific,False
431,2026-01-01T01:47:30,106.9824,37.6903,aviation,False
432,2026-01-01T01:47:45,90.3335,46.4052,humanitarian,False
433,2026-01-01T01:48:00,96.4515,39.5819,supply_chain,False
434,2026-01-01T01:48:15,113.578,59.6798,aviation,False
435,2026-01-01T01:48:30,105.8816,58.0383,supply_chain,False
436,2026-01-01T01:48:45,94.3692,42.3449,supply_chain,False
437,2026-01-01T01:49:00,117.0677,40.6441,humanitarian,False
438,2026-01-01T01:49:15,80.888,48.7979,supply_chain,False
