id,timestamp,metric_a,metric_b,category,label_rare_event,rolling_mean_metric_a,ratio_a_b,anomaly_flag
85,2026-01-01T00:21:00,97.218,63.999,aviation,False,100.2013,1.519055,False
86,2026-01-01T00:21:15,106.7096,45.5957,supply_chain,False,103.8737,2.340343,False
87,2026-01-01T00:21:30,83.7062,62.015,humanitarian,False,98.6453,1.349773,False
88,2026-01-01T00:21:45,109.7184,50.7764,aviation,False,100.0949,2.160815,False
89,2026-01-01T00:22:00,111.8742,48.6631,supply_chain,False,101.8453,2.298953,False
90,2026-01-01T00:22:15,87.6168,36.0746,aviation,False,99.925,2.428767,False
91,2026-01-01T00:22:30,129.7975,64.0714,scientific,False,104.5426,2.025826,False
92,2026-01-01T00:22:45,119.63,52.5662,scientific,False,111.7274,2.275797,False
93,2026-01-01T00:23:00,60.1908,58.9678,humanitarian,False,101.8219,1.02074,False
94,2026-01-01T00:23:15,175.5797,62.5608,humanitarian,True,114.563,2.806545,True
95,2026-01-01T00:23:30,96.2426,52.2956,scientific,False,116.2881,1.840358,False
96,2026-01-01T00:23:45,84.1676,41.7496,scientific,False,107.1621,2.01601,False
97,2026-01-01T00:24:00,77.7808,49.4693,scientific,False,98.7923,1.572304,False
98,2026-01-01T00:24:15,90.7764,48.2494,supply_chain,False,104.9094,1.8814,False
99,2026-01-01T00:24:30,85.7181,34.4966,scientific,False,86.9371,2.484827,False
100,2026-01-01T00:24:45,76.392,58.433,humanitarian,False,82.967,1.307343,False
101,2026-01-01T00:25:00,82.1288,54.4933,supply_chain,False,82.1288,1.507136,False
102,2026-01-01T00:25:15,78.9804,54.2937,humanitarian,False,80.5546,1.454688,False
103,2026-01-01T00:25:30,93.3586,44.5066,scientific,False,84.8226,2.097635,False
104,2026-01-01T00:25:45,130.7824,60.9156,scientific,False,96.3126,2.146944,True
105,2026-01-01T00:26:00,101.586,55.2638,humanitarian,False,97.3672,1.838201,False
106,2026-01-01T00:26:15,120.5153,48.8919,supply_chain,False,105.0445,2.464934,False
107,2026-01-01T00:26:30,81.8372,55.7748,supply_chain,False,105.6159,1.467279,False
108,2026-01-01T00:26:45,88.7882,50.2113,aviation,False,104.7018,1.768291,False
109,2026-01-01T00:27:00,123.251,40.0857,supply_chain,False,103.1955,3.074687,True
110,2026-01-01T00:27:15,105.2688,64.1693,supply_chain,False,103.9321,1.640485,False
111,2026-01-01T00:27:30,110.7961,51.8796,supply_chain,False,101.9883,2.135639,False
112,2026-01-01T00:27:45,111.2196,56.6462,scientific,False,107.8647,1.963408,False
113,2026-01-01T00:28:00,130.0646,44.7945,supply_chain,False,116.12,2.903584,False
114,2026-01-01T00:28:15,109.1643,41.1843,supply_chain,False,113.3027,2.650629,False
115,2026-01-01T00:28:30,76.1814,54.1214,scientific,False,107.4852,1.407602,False
116,2026-01-01T00:28:45,101.8061,40.3373,scientific,False,105.6872,2.52387,False
117,2026-01-01T00:29:00,77.9539,54.6662,scientific,False,99.0341,1.425998,False
118,2026-01-01T00:29:15,92.07,59.0305,humanitarian,False,91.4351,1.559702,False
119,2026-01-01T00:29:30,93.5913,53.0892,supply_chain,False,88.3205,1.762907,False
120,2026-01-01T00:29:45,84.3124,55.4884,humanitarian,False,89.9467,1.51946,False
121,2026-01-01T00:30:00,107.4147,43.1064,aviation,False,91.0685,2.49185,False
122,2026-01-01T00:30:15,115.8787,39.3242,aviation,False,98.6534,2.946753,False
123,2026-01-01T00:30:30,111.825,47.6279,supply_chain,False,102.6044,2.347889,False
124,2026-01-01T00:30:45,76.2678,46.9006,humanitarian,False,99.1397,1.626158,False
125,2026-01-01T00:31:00,88.0564,50.472,supply_chain,False,99.8885,1.744658,False
126,2026-01-01T00:31:15,88.349,60.3389,humanitarian,False,96.0754,1.464213,False
127,2026-01-01T00:31:30,118.1342,34.8665,aviation,False,96.5265,3.388186,True
128,2026-01-01T00:31:45,116.7453,44.0876,aviation,False,97.5105,2.64803,False
129,2026-01-01T00:32:00,94.9449,46.6239,aviation,False,101.246,2.0364,False
130,2026-01-01T00:32:15,99.1481,57.1098,scientific,False,103.4643,1.736096,False
131,2026-01-01T00:32:30,101.0325,42.2087,supply_chain,False,106.001,2.393642,False
132,2026-01-01T00:32:45,156.8824,53.307,scientific,True,113.7506,2.942998,True
133,2026-01-01T00:33:00,100.9121,52.977,aviation,False,110.584,1.904829,False
134,2026-01-01T00:33:15,100.9752,30.4502,aviation,False,111.7901,3.316077,True
135,2026-01-01T00:33:30,91.9912,45.9209,aviation,False,110.3587,2.003253,False
136,2026-01-01T00:33:45,90.3199,47.8055,scientific,False,108.2162,1.88932,False
137,2026-01-01T00:34:00,110.1283,59.5104,aviation,False,98.8653,1.850572,False
138,2026-01-01T00:34:15,101.5586,45.2882,aviation,False,98.9946,2.242496,False
139,2026-01-01T00:34:30,117.7157,45.473,supply_chain,False,102.3427,2.588694,False
140,2026-01-01T00:34:45,81.0696,57.6647,humanitarian,False,100.1584,1.405879,False
141,2026-01-01T00:35:00,120.6992,58.224,aviation,False,106.2343,2.073015,False
142,2026-01-01T00:35:15,105.5499,40.0974,supply_chain,False,105.3186,2.632338,False
143,2026-01-01T00:35:30,97.0076,47.4312,aviation,False,104.4084,2.045228,False
144,2026-01-01T00:35:45,116.3297,37.9454,scientific,False,104.1312,3.065713,True
145,2026-01-01T00:36:00,81.4437,38.6909,supply_chain,False,104.206,2.104983,False
146,2026-01-01T00:36:15,108.155,58.689,supply_chain,False,101.6972,1.84285,False
147,2026-01-01T00:36:30,72.6404,53.2738,scientific,False,95.1153,1.36353,False
148,2026-01-01T00:36:45,116.8632,37.8973,supply_chain,False,99.0864,3.083681,True
149,2026-01-01T00:37:00,100.6464,58.9372,supply_chain,False,95.9497,1.707689,False
150,2026-01-01T00:37:15,90.9515,57.999,supply_chain,False,97.8513,1.568156,False
151,2026-01-01T00:37:30,106.3236,63.9016,scientific,False,106.3236,1.663864,False
152,2026-01-01T00:37:45,83.0131,46.6874,humanitarian,False,94.6684,1.778062,False
153,2026-01-01T00:38:00,96.753,40.8987,supply_chain,False,95.3632,2.365674,False
154,2026-01-01T00:38:15,89.3966,42.6234,aviation,False,93.8716,2.09736,False
155,2026-01-01T00:38:30,95.8102,57.8316,scientific,False,94.2593,1.65671,False
156,2026-01-01T00:38:45,81.8033,51.646,scientific,False,89.3552,1.583923,False
157,2026-01-01T00:39:00,90.153,57.0581,humanitarian,False,90.7832,1.580021,False
158,2026-01-01T00:39:15,107.1244,53.5977,humanitarian,False,92.8575,1.998675,False
159,2026-01-01T00:39:30,108.8239,62.2308,scientific,False,96.743,1.748714,False
160,2026-01-01T00:39:45,128.1494,48.1523,scientific,False,103.2108,2.661335,False
161,2026-01-01T00:40:00,101.0862,51.22,scientific,False,107.0674,1.973569,False
162,2026-01-01T00:40:15,104.819,50.7557,humanitarian,False,110.0006,2.065167,False
163,2026-01-01T00:40:30,83.7577,39.8096,aviation,False,105.3272,2.103957,False
164,2026-01-01T00:40:45,84.9084,45.9583,humanitarian,False,100.5441,1.84751,False
165,2026-01-01T00:41:00,111.1753,48.6873,aviation,False,97.1493,2.283456,False
166,2026-01-01T00:41:15,106.6449,42.7215,aviation,False,98.2611,2.496282,False
167,2026-01-01T00:41:30,115.8562,61.9092,aviation,False,100.4685,1.871389,False
168,2026-01-01T00:41:45,107.5267,49.8465,humanitarian,False,105.2223,2.157156,False
169,2026-01-01T00:42:00,102.359,42.2745,scientific,False,108.7124,2.421294,False
170,2026-01-01T00:42:15,129.0639,31.3027,aviation,False,112.2901,4.123092,True
171,2026-01-01T00:42:30,80.9906,41.6524,humanitarian,False,107.1593,1.94444,False
172,2026-01-01T00:42:45,91.7104,45.5502,humanitarian,False,102.3301,2.013392,False
173,2026-01-01T00:43:00,155.2547,52.8052,supply_chain,True,111.8757,2.94014,True
174,2026-01-01T00:43:15,97.2097,55.6112,supply_chain,False,110.8459,1.748024,False
175,2026-01-01T00:43:30,109.8614,52.5227,humanitarian,False,107.0054,2.091694,False
176,2026-01-01T00:43:45,83.2302,54.5473,scientific,False,107.4533,1.525835,False
177,2026-01-01T00:44:00,102.6739,47.2706,scientific,False,109.646,2.172046,False
178,2026-01-01T00:44:15,76.8699,41.6114,supply_chain,False,93.969,1.847328,False
179,2026-01-01T00:44:30,116.2693,58.6068,scientific,False,97.7809,1.983888,False
180,2026-01-01T00:44:45,82.4968,49.9723,aviation,False,92.308,1.650851,False
181,2026-01-01T00:45:00,118.767,41.6585,aviation,False,99.4154,2.850967,False
182,2026-01-01T00:45:15,132.2054,61.1023,aviation,False,105.3217,2.163673,False
183,2026-01-01T00:45:30,122.4057,49.9679,aviation,False,114.4288,2.449687,False
184,2026-01-01T00:45:45,100.7659,45.0516,supply_chain,False,111.3282,2.236677,False
185,2026-01-01T00:46:00,108.2036,47.4521,supply_chain,False,116.4695,2.28027,False
186,2026-01-01T00:46:15,116.5843,48.2583,scientific,False,116.033,2.415839,False
187,2026-01-01T00:46:30,85.7508,36.1489,supply_chain,False,106.7421,2.372155,False
188,2026-01-01T00:46:45,91.4027,68.7265,aviation,False,100.5415,1.329948,False
189,2026-01-01T00:47:00,87.4857,51.947,supply_chain,False,97.8854,1.684134,False
190,2026-01-01T00:47:15,191.9751,38.7917,supply_chain,True,114.6397,4.948871,True
191,2026-01-01T00:47:30,91.7325,52.6737,supply_chain,False,109.6694,1.741524,False
192,2026-01-01T00:47:45,82.127,40.4187,humanitarian,False,108.9446,2.031906,False
193,2026-01-01T00:48:00,114.4714,46.2293,aviation,False,113.5583,2.476166,False
194,2026-01-01T00:48:15,120.8057,52.0352,humanitarian,False,120.2223,2.321615,False
195,2026-01-01T00:48:30,99.0728,51.232,humanitarian,False,101.6419,1.933807,False
196,2026-01-01T00:48:45,133.1039,49.1404,aviation,False,109.9162,2.708645,False
197,2026-01-01T00:49:00,94.801,46.2968,scientific,False,112.451,2.047679,False
198,2026-01-01T00:49:15,88.0296,49.6437,supply_chain,False,107.1626,1.773228,False
199,2026-01-01T00:49:30,100.7478,60.1198,humanitarian,False,103.151,1.675784,False
200,2026-01-01T00:49:45,107.9212,45.1486,supply_chain,False,104.9207,2.390355,False
201,2026-01-01T00:50:00,85.8669,61.898,aviation,False,85.8669,1.387232,False
202,2026-01-01T00:50:15,97.412,56.5943,supply_chain,False,91.6395,1.721233,False
203,2026-01-01T00:50:30,110.81,43.4821,scientific,False,98.0296,2.548405,False
204,2026-01-01T00:50:45,82.2074,46.7898,scientific,False,94.0741,1.756951,False
205,2026-01-01T00:51:00,128.7893,33.5671,supply_chain,False,101.0171,3.836772,True
206,2026-01-01T00:51:15,102.6732,63.7553,supply_chain,False,104.3784,1.610426,False
207,2026-01-01T00:51:30,92.3937,35.9618,humanitarian,False,103.3747,2.569218,False
208,2026-01-01T00:51:45,95.8817,50.0645,scientific,False,100.3891,1.915163,False
209,2026-01-01T00:52:00,120.8658,38.1046,supply_chain,False,108.1207,3.171948,True
210,2026-01-01T00:52:15,108.3307,50.4298,humanitarian,False,104.029,2.148149,False
211,2026-01-01T00:52:30,123.324,56.3213,supply_chain,False,108.1592,2.189651,False
212,2026-01-01T00:52:45,82.7481,37.3632,supply_chain,False,106.2301,2.214695,False
213,2026-01-01T00:53:00,120.192,46.8081,supply_chain,False,111.0921,2.567761,False
214,2026-01-01T00:53:15,102.8205,48.4454,scientific,False,107.4831,2.1224,False
215,2026-01-01T00:53:30,124.8573,49.7856,aviation,False,110.7884,2.5079,False
216,2026-01-01T00:53:45,101.5237,37.5453,humanitarian,False,106.4283,2.704032,False
217,2026-01-01T00:54:00,88.8227,33.7626,aviation,False,107.6432,2.630802,False
218,2026-01-01T00:54:15,96.0871,57.4681,supply_chain,False,102.8223,1.672008,False
219,2026-01-01T00:54:30,75.6469,44.2893,aviation,False,97.3875,1.708018,False
220,2026-01-01T00:54:45,88.6206,45.0118,supply_chain,False,90.1402,1.96883,False
221,2026-01-01T00:55:00,107.1174,47.6846,scientific,False,91.2589,2.246373,False
222,2026-01-01T00:55:15,78.4739,52.9808,supply_chain,False,89.1892,1.481176,False
223,2026-01-01T00:55:30,118.3597,42.9989,supply_chain,False,93.6437,2.752622,False
224,2026-01-01T00:55:45,141.8614,41.9994,supply_chain,False,106.8866,3.377701,True
225,2026-01-01T00:56:00,93.9295,41.7755,supply_chain,False,107.9484,2.248435,False
226,2026-01-01T00:56:15,104.3072,46.9736,scientific,False,107.3863,2.220549,False
227,2026-01-01T00:56:30,58.0553,38.6349,supply_chain,False,103.3026,1.502665,False
228,2026-01-01T00:56:45,97.031,60.2135,aviation,False,99.0369,1.611449,False
229,2026-01-01T00:57:00,120.9938,42.9551,scientific,False,94.8634,2.816751,False
230,2026-01-01T00:57:15,101.7469,44.2898,humanitarian,False,96.4268,2.297299,False
231,2026-01-01T00:57:30,86.344,41.5676,humanitarian,False,92.8342,2.077195,False
232,2026-01-01T00:57:45,77.5408,37.5226,scientific,False,96.7313,2.066509,False
233,2026-01-01T00:58:00,100.9387,47.9769,humanitarian,False,97.5128,2.103902,False
234,2026-01-01T00:58:15,110.5863,53.5897,humanitarian,False,95.4313,2.063574,False
235,2026-01-01T00:58:30,108.0206,63.3924,scientific,False,96.6861,1.703999,False
236,2026-01-01T00:58:45,67.4349,46.5904,scientific,False,92.9043,1.447399,False
237,2026-01-01T00:59:00,130.9075,40.118,scientific,False,103.5776,3.263061,True
238,2026-01-01T00:59:15,99.7051,42.7259,aviation,False,103.3309,2.333599,False
239,2026-01-01T00:59:30,124.7755,66.1281,supply_chain,False,106.1687,1.886876,False
240,2026-01-01T00:59:45,126.534,47.048,supply_chain,False,109.8714,2.689466,False
241,2026-01-01T01:00:00,118.5326,50.8666,scientific,False,120.0909,2.330264,False
242,2026-01-01T01:00:15,75.9564,42.4641,aviation,False,109.1007,1.78872,False
243,2026-01-01T01:00:30,92.2941,41.9544,scientific,False,107.6185,2.199867,False
244,2026-01-01T01:00:45,109.1422,47.127,supply_chain,False,104.4919,2.315917,False
245,2026-01-01T01:01:00,110.7174,46.3416,humanitarian,False,101.3285,2.389158,False
246,2026-01-01T01:01:15,103.9644,50.6193,aviation,False,98.4149,2.053849,False
247,2026-01-01T01:01:30,125.6757,59.5846,supply_chain,False,108.3588,2.109198,False
248,2026-01-01T01:01:45,74.7485,64.16,supply_chain,False,104.8496,1.165033,False
249,2026-01-01T01:02:00,79.39,43.2793,aviation,False,98.8992,1.834364,False
250,2026-01-01T01:02:15,110.4123,40.4315,scientific,False,98.8382,2.730848,False
251,2026-01-01T01:02:30,114.1286,51.5712,humanitarian,False,114.1286,2.21303,False
252,2026-01-01T01:02:45,104.2212,47.1145,scientific,False,109.1749,2.212083,False
253,2026-01-01T01:03:00,111.1906,52.3869,supply_chain,False,109.8468,2.122489,False
254,2026-01-01T01:03:15,108.6862,53.0088,aviation,False,109.5567,2.050343,False
255,2026-01-01T01:03:30,112.8355,52.2518,humanitarian,False,110.2124,2.159457,False
256,2026-01-01T01:03:45,123.1978,55.6905,humanitarian,False,112.0263,2.212187,False
257,2026-01-01T01:04:00,104.2161,44.6243,aviation,False,112.0252,2.335411,False
258,2026-01-01T01:04:15,92.642,72.6744,scientific,False,108.3155,1.274754,False
259,2026-01-01T01:04:30,102.1726,46.3172,humanitarian,False,107.0128,2.205932,False
260,2026-01-01T01:04:45,126.3847,51.3177,scientific,False,109.7226,2.46279,False
261,2026-01-01T01:05:00,111.7223,50.622,supply_chain,False,107.4275,2.206991,False
262,2026-01-01T01:05:15,75.5113,47.84,scientific,False,101.6866,1.578413,False
263,2026-01-01T01:05:30,92.8164,49.6806,aviation,False,101.7215,1.868262,False
264,2026-01-01T01:05:45,95.3227,32.6728,scientific,False,100.3515,2.917494,False
265,2026-01-01T01:06:00,62.6552,55.3758,supply_chain,False,87.6056,1.131455,False
266,2026-01-01T01:06:15,109.0756,43.0943,supply_chain,False,87.0762,2.531091,False
267,2026-01-01T01:06:30,105.5122,51.463,aviation,False,93.0764,2.050254,False
268,2026-01-01T01:06:45,114.7302,57.9746,scientific,False,97.4592,1.978974,False
269,2026-01-01T01:07:00,85.1717,57.3424,supply_chain,False,95.429,1.485318,False
270,2026-01-01T01:07:15,118.948,57.2627,humanitarian,False,106.6875,2.077234,False
271,2026-01-01T01:07:30,71.5887,57.1222,supply_chain,False,99.1902,1.253255,False
272,2026-01-01T01:07:45,80.4875,57.6885,scientific,False,94.1852,1.395209,False
273,2026-01-01T01:08:00,92.6142,43.3291,supply_chain,False,89.762,2.13746,False
274,2026-01-01T01:08:15,125.8389,56.1841,aviation,False,97.8955,2.23976,False
275,2026-01-01T01:08:30,99.5076,42.2792,aviation,False,94.0074,2.353583,False
276,2026-01-01T01:08:45,83.5104,44.6891,aviation,False,96.3917,1.868697,False
277,2026-01-01T01:09:00,74.1582,58.6486,supply_chain,False,95.1259,1.26445,False
278,2026-01-01T01:09:15,116.1977,40.5768,scientific,False,99.8426,2.863649,False
279,2026-01-01T01:09:30,88.2555,58.4364,supply_chain,False,92.3259,1.510283,False
280,2026-01-01T01:09:45,101.1567,53.7789,scientific,False,92.6557,1.880974,False
281,2026-01-01T01:10:00,109.0983,54.2718,supply_chain,False,97.7733,2.010221,False
282,2026-01-01T01:10:15,122.8779,32.0836,aviation,False,107.5172,3.829929,True
283,2026-01-01T01:10:30,82.9851,42.5889,aviation,False,100.8747,1.948515,False
284,2026-01-01T01:10:45,109.8924,61.2885,scientific,False,105.2021,1.793035,False
285,2026-01-01T01:11:00,94.3722,54.0758,supply_chain,False,103.8452,1.745184,False
286,2026-01-01T01:11:15,122.3357,55.5677,aviation,False,106.4927,2.201561,False
287,2026-01-01T01:11:30,99.745,44.4333,scientific,False,101.8661,2.244825,False
288,2026-01-01T01:11:45,107.1233,55.7764,aviation,False,106.6937,1.920585,False
289,2026-01-01T01:12:00,106.4831,46.8871,aviation,False,106.0119,2.271053,False
290,2026-01-01T01:12:15,94.5037,44.3379,supply_chain,False,106.0382,2.131443,False
291,2026-01-01T01:12:30,87.8678,44.8444,aviation,False,99.1446,1.959393,False
292,2026-01-01T01:12:45,95.9057,53.2056,supply_chain,False,98.3767,1.802549,False
293,2026-01-01T01:13:00,87.3019,48.8428,aviation,False,94.4124,1.787406,False
294,2026-01-01T01:13:15,112.6902,50.3271,humanitarian,False,95.6539,2.239155,False
295,2026-01-01T01:13:30,101.1019,43.4126,supply_chain,False,96.9735,2.328861,False
296,2026-01-01T01:13:45,99.8251,45.0278,humanitarian,False,99.365,2.216966,False
297,2026-01-01T01:14:00,71.6038,49.975,aviation,False,94.5046,1.432792,False
298,2026-01-01T01:14:15,80.2936,57.9355,supply_chain,False,93.1029,1.385914,False
299,2026-01-01T01:14:30,126.2704,42.4302,supply_chain,False,95.819,2.975956,True
300,2026-01-01T01:14:45,96.073,41.9482,aviation,False,94.8132,2.290277,False
